C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_52_808.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_52_808.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_52_808.jpg, 0, 0.7139969, 0, 19.44765
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_52_911.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_52_911.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_52_911.jpg, -0.04979622, 0.6611367, 0, 20.07708
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_53_014.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_53_014.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_53_014.jpg, -0.06230484, 0.6531869, 0, 20.67267
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_53_119.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_53_119.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_53_119.jpg, -0.0646408, 0.6423361, 0, 21.25402
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_53_228.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_53_228.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_53_228.jpg, -0.0646408, 0.5933565, 0, 21.89867
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_53_330.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_53_330.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_53_330.jpg, -0.0774885, 0.5374444, 0, 22.3639
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_53_432.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_53_432.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_53_432.jpg, -0.08645555, 0.5230142, 0, 22.7863
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_53_534.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_53_534.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_53_534.jpg, -0.06543201, 0.5230142, 0, 23.18122
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_53_638.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_53_638.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_53_638.jpg, 0, 0.4980724, 0, 23.57898
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_53_741.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_53_741.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_53_741.jpg, 0, 0.4927223, 0, 23.93485
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_53_849.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_53_849.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_53_849.jpg, 0, 0.490424, 0, 24.36025
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_53_952.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_53_952.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_53_952.jpg, 0, 0.487862, 0, 24.71134
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_54_057.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_54_057.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_54_057.jpg, 0, 0.4417458, 0, 25.03298
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_54_157.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_54_157.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_54_157.jpg, 0, 0.4062922, 0, 25.29094
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_54_263.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_54_263.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_54_263.jpg, 0, 0.4036171, 0, 25.52654
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_54_365.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_54_365.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_54_365.jpg, 0, 0.3984554, 0, 25.75544
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_54_471.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_54_471.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_54_471.jpg, 0, 0.3711399, 0, 26.00756
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_54_574.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_54_574.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_54_574.jpg, 0, 0.3657145, 0, 26.19246
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_54_677.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_54_677.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_54_677.jpg, 0, 0.3657145, 0, 26.37271
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_54_779.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_54_779.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_54_779.jpg, 0, 0.3657145, 0, 26.55115
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_54_879.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_54_879.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_54_879.jpg, 0, 0.3556548, 0, 26.72127
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_54_983.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_54_983.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_54_983.jpg, 0, 0.3529045, 0, 26.88113
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_55_090.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_55_090.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_55_090.jpg, 0, 0.4108511, 0, 27.08963
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_55_195.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_55_195.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_55_195.jpg, 0, 0.4281822, 0, 27.3292
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_55_300.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_55_300.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_55_300.jpg, 0, 0.3874162, 0, 27.56528
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_55_405.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_55_405.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_55_405.jpg, 0, 0.3221603, 0, 27.74025
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_55_509.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_55_509.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_55_509.jpg, 0, 0.3198244, 0, 27.85024
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_55_610.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_55_610.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_55_610.jpg, 0, 0.3350457, 0, 27.95946
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_55_717.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_55_717.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_55_717.jpg, -0.1097774, 0.3949516, 0, 28.11955
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_55_823.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_55_823.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_55_823.jpg, -0.1215701, 0.3986815, 0, 28.30663
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_55_929.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_55_929.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_55_929.jpg, -0.06697675, 0.2625183, 0, 28.49114
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_56_032.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_56_032.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_56_032.jpg, 0, 0.0152091, 0, 28.37996
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_56_134.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_56_134.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_56_134.jpg, 0, 0, 0, 28.09858
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_56_235.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_56_235.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_56_235.jpg, 0, 0, 0, 27.81642
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_56_342.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_56_342.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_56_342.jpg, 0, 0.06784331, 0, 27.55908
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_56_449.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_56_449.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_56_449.jpg, -0.03819182, 0.1573252, 0, 27.40344
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_56_552.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_56_552.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_56_552.jpg, 0, 0.148961, 0, 27.32175
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_56_653.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_56_653.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_56_653.jpg, 0, 0.0106879, 0, 27.15172
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_56_756.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_56_756.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_56_756.jpg, 0, 0, 0, 26.88022
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_56_859.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_56_859.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_56_859.jpg, 0, 0, 0, 26.61032
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_56_962.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_56_962.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_56_962.jpg, 0, 0.04787471, 0, 26.3473
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_57_068.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_57_068.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_57_068.jpg, -0.09135351, 0.2297773, 0, 26.25909
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_57_173.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_57_173.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_57_173.jpg, 0, 0.1042012, 0, 26.21801
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_57_278.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_57_278.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_57_278.jpg, 0, 0.0961761, 0, 26.04667
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_57_384.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_57_384.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_57_384.jpg, 0, 0.2317742, 0, 26.00521
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_57_485.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_57_485.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_57_485.jpg, -0.003303293, 0.3400944, 0, 26.07927
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_57_593.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_57_593.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_57_593.jpg, -0.003303293, 0.3263801, 0, 26.27297
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_57_698.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_57_698.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_57_698.jpg, -0.003303293, 0.3153785, 0, 26.39692
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_57_801.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_57_801.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_57_801.jpg, -0.005714595, 0.3187694, 0, 26.51508
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_57_906.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_57_906.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_57_906.jpg, -0.09180561, 0.4043706, 0, 26.70068
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_58_012.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_58_012.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_58_012.jpg, -0.1719814, 0.4314978, 0, 26.92079
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_58_117.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_58_117.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_58_117.jpg, -0.1795167, 0.4314978, 0, 27.15762
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_58_218.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_58_218.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_58_218.jpg, -0.1795167, 0.4314978, 0, 27.39869
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_58_320.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_58_320.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_58_320.jpg, -0.1333629, 0.4273911, 0, 27.64207
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_58_427.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_58_427.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_58_427.jpg, 0, 0.2513283, 0, 27.78248
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_58_534.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_58_534.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_58_534.jpg, 0, 0.1351714, 0, 27.74234
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_58_635.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_58_635.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_58_635.jpg, 0, 0, 0, 27.53874
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_58_741.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_58_741.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_58_741.jpg, 0, 0, 0, 27.2633
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_58_847.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_58_847.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_58_847.jpg, 0, 0, 0, 26.93509
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_58_951.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_58_951.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_58_951.jpg, 0, 0, 0, 26.66463
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_59_052.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_59_052.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_59_052.jpg, 0, 0.06449009, 0, 26.40241
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_59_154.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_59_154.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_59_154.jpg, 0, 0.1745058, 0, 26.29041
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_59_260.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_59_260.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_59_260.jpg, 0, 0.1985434, 0, 26.25139
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_59_366.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_59_366.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_59_366.jpg, 0, 0.247523, 0, 26.26542
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_59_467.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_59_467.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_59_467.jpg, 0, 0.2822231, 0, 26.32298
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_59_568.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_59_568.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_59_568.jpg, 0, 0.2894947, 0, 26.40702
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_59_671.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_59_671.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_59_671.jpg, 0, 0.2894947, 0, 26.49303
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_59_777.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_59_777.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_59_777.jpg, -0.0116675, 0.274085, 0, 26.57027
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_59_878.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_59_878.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_59_878.jpg, -0.03762668, 0.2692624, 0, 26.63133
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_16_59_982.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_16_59_982.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_16_59_982.jpg, -0.03996263, 0.2692624, 0, 26.68961
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_17_00_087.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_17_00_087.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_17_00_087.jpg, -0.03996263, 0.2692624, 0, 26.75917
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_17_00_188.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_17_00_188.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_17_00_188.jpg, -0.03996263, 0.2726533, 0, 26.81852
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_17_00_293.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_17_00_293.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_17_00_293.jpg, -0.0627193, 0.2615387, 0, 26.87766
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_17_00_401.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_17_00_401.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_17_00_401.jpg, -0.1091369, 0.2441321, 0, 26.90215
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_17_00_502.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_17_00_502.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_17_00_502.jpg, -0.09768318, 0.2569422, 0, 26.93647
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_17_00_606.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_17_00_606.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_17_00_606.jpg, -0.07835509, 0.2605591, 0, 26.98833
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_17_00_710.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_17_00_710.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_17_00_710.jpg, -0.07466277, 0.2680191, 0, 27.03719
C:\Users\david\Desktop\sel_driving\data\IMG\center_2017_01_26_01_17_00_812.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\left_2017_01_26_01_17_00_812.jpg, C:\Users\david\Desktop\sel_driving\data\IMG\right_2017_01_26_01_17_00_812.jpg, -0.06302071, 0.2680191, 0, 27.09144
